Date,Open,High,Low,Close,Volume
2006-10-12,39465,39625,39452,39604,1121113433
2006-10-13,39687,39687,39423,39580,813499670
2006-10-16,39674,39742,39598,39650,711060945
2006-10-17,39616,39616,39122,39139,936523147
2006-10-18,39315,39606,39299,39479,988019113
2006-10-19,39368,39537,39280,39439,958192469
2006-10-20,39746,39746,39366,39469,896818932
2006-10-23,39377,39433,39082,39381,619905319
2006-10-24,39373,39444,39196,39298,807262055
2006-10-25,39272,39449,39272,39407,1085131036
2006-10-26,39529,39623,39251,39302,1187112554
2006-10-27,39344,39467,39198,39333,828970510
2006-10-30,39108,39404,38969,39382,816170979
2006-10-31,39315,39615,39315,39558,1133722783
2006-11-01,39577,39825,39530,39753,657068950
2006-11-02,39591,39813,39433,39582,1005434699
2006-11-03,39676,39942,39626,39811,816744056
2006-11-06,39926,40209,39926,40209,948656029
2006-11-07,40260,40331,40147,40331,964562430
2006-11-08,40173,40426,40160,40408,899509451
2006-11-09,40463,40493,40201,40300,976081075
2006-11-10,40220,40480,40214,40480,1079233994
2006-11-13,40465,40653,40465,40590,807822259
2006-11-14,40648,40688,40351,40503,1168989668
2006-11-15,40684,40831,40634,40813,1061688038
2006-11-16,40788,40896,40742,40817,1015738049
2006-11-17,40853,40853,40493,40649,1021323663
2006-11-20,40431,40758,40331,40721,754590380
2006-11-21,40698,40900,40698,40765,828766439
2006-11-22,40908,41034,40820,40861,1196585432
2006-11-23,40956,41013,40826,40862,769725665
2006-11-24,40809,40871,40426,40614,948556478
2006-11-27,40578,40730,40022,40022,981220737
2006-11-28,40016,40215,39823,40100,1085873919
2006-11-29,40298,40568,40167,40538,967956701
2006-11-30,40633,40685,40270,40270,907413028
2006-12-01,40391,40546,39758,39949,1092290108
2006-12-04,40084,40185,39956,40155,859728393
2006-12-05,40259,40479,40151,40408,818459339
2006-12-06,40435,40537,40305,40482,749181616
2006-12-07,40458,40811,40423,40675,794104008
2006-12-08,40606,40738,40447,40660,638526975
2006-12-11,40820,40915,40715,40894,715999528
2006-12-12,40884,40921,40792,40865,735851635
2006-12-13,40793,41103,40785,41103,845680113
2006-12-14,41220,41238,41029,41102,804061058
2006-12-15,41285,41455,41225,41419,1096324162
2006-12-18,41388,41484,41312,41350,604561403
2006-12-19,41167,41326,41042,41224,613411476
2006-12-20,41415,41469,41315,41315,686878715
2006-12-21,41258,41386,41193,41272,669203251
2006-12-22,41229,41245,40841,40841,470227253
2006-12-27,41101,41347,41023,41347,464667287
2006-12-28,41382,41427,41298,41401,588420569
2006-12-29,41425,41531,41308,41434,814020134
2007-01-02,41842,42029,41774,42017,530840015
2007-01-03,42045,42126,41935,42062,715942960
2007-01-04,41878,41890,41682,41842,777216794
2007-01-05,41779,41893,41597,41597,780309725
2007-01-08,41739,41823,41451,41527,699364132
2007-01-09,41680,41752,41566,41566,717359335
2007-01-10,41382,41482,41234,41360,799942353
2007-01-11,41506,41954,41394,41942,846588137
2007-01-12,41929,42125,41881,42111,814914575
2007-01-15,42290,42369,42240,42307,592382344
2007-01-16,42305,42377,42090,42115,642457626
2007-01-17,42151,42225,41605,41749,738759301
2007-01-18,41899,42008,41647,41711,655219445
2007-01-19,41715,42181,41615,42123,953938225
2007-01-22,42328,42328,41983,42002,839653208
2007-01-23,42069,42227,41881,42106,768726959
2007-01-24,42251,42587,42231,42566,867486496
2007-01-25,42616,42720,42322,42457,824100254
2007-01-26,42243,42403,42091,42184,730032197
2007-01-29,42219,42384,42149,42259,763769724
2007-01-30,42189,42324,42027,42290,716612144
2007-01-31,42278,42407,42180,42197,721389082
2007-02-01,42505,42595,42457,42461,796564505
2007-02-02,42596,42708,42546,42596,809416194
2007-02-05,42570,42761,42503,42696,764484678
2007-02-06,42733,42838,42558,42617,694508070
2007-02-07,42686,42881,42659,42868,665452289
2007-02-08,42885,42924,42417,42487,809072529
2007-02-09,42636,42805,42636,42744,625459457
2007-02-12,42616,42640,42420,42451,1105614361
2007-02-13,42590,42659,42491,42650,957422316
2007-02-14,42764,42920,42712,42898,928060379
2007-02-15,42975,42975,42761,42876,871165025
2007-02-16,42859,42962,42798,42879,1070286953
2007-02-19,42943,43020,42873,42993,875537879
2007-02-20,42993,42993,42430,42647,949148209
2007-02-21,42717,42809,42205,42303,947507439
2007-02-22,42417,42706,42417,42493,889564364
2007-02-23,42584,42627,42378,42500,853407701
2007-02-26,42580,42893,42580,42849,602150884
2007-02-27,42620,42620,41608,41616,1221126737
2007-02-28,40946,41575,40918,41155,1491566884
2007-03-01,41156,41483,40051,40686,1668869149
2007-03-02,40720,40895,40255,40574,1284501740
2007-03-05,39858,40286,39778,40157,1283765041
2007-03-06,40505,40565,40299,40374,1195537712
2007-03-07,40528,40528,40235,40370,1075631496
2007-03-08,40569,40919,40523,40897,946003829
2007-03-09,40855,41017,40569,40882,1201692857
2007-03-12,41058,41117,40613,40697,1041600891
2007-03-13,40756,40869,40277,40277,1356560511
2007-03-14,39745,39802,39290,39290,1426365287
2007-03-15,39912,39917,39495,39916,1454341211
2007-03-16,39955,40048,39522,39868,1498912995
2007-03-19,40129,40480,40083,40480,957938117
2007-03-20,40453,40519,40169,40519,923487612
2007-03-21,40551,40794,40450,40719,790463393
2007-03-22,41260,41568,41146,41547,1098270176
2007-03-23,41459,41839,41384,41816,870109093
2007-03-26,41808,41908,41205,41343,808272876
2007-03-27,41577,41625,41337,41337,619795884
2007-03-28,41230,41365,41089,41201,781913392
2007-03-29,41401,41766,41401,41766,626159154
2007-03-30,41774,41970,41627,41771,714250386
2007-04-02,41831,42019,41688,41990,2532147223
2007-04-03,42240,42440,42181,42398,1578815124
2007-04-04,42489,42494,42269,42412,1778167886
2007-04-05,42433,42513,42347,42463,1290121114
2007-04-10,42553,42926,42464,42892,1219048732
2007-04-11,42888,43104,42720,42805,1159756342
2007-04-12,42777,42834,42538,42756,1009884700
2007-04-13,42858,43016,42709,43016,1726353193
2007-04-16,43092,43451,43092,43440,1335391276
2007-04-17,43310,43536,43158,43476,1698605771
2007-04-18,43515,43515,43071,43286,1428640367
2007-04-19,42916,43049,42791,42974,1582926530
2007-04-20,43287,43691,43231,43549,1434070674
2007-04-23,43477,43550,43379,43466,846633352
2007-04-24,43467,43531,43156,43303,1115459491
2007-04-25,43418,43850,43418,43755,1029404649
2007-04-26,43991,43998,43708,43844,1155954742
2007-04-27,43852,43882,43514,43642,1720489605
2007-04-30,43667,43890,43667,43755,1224378068
2007-05-02,43934,44030,43721,43836,1506004246
2007-05-03,44024,44024,43560,43685,1418388010
2007-05-04,43778,44025,43717,43973,1168897518
2007-05-07,44034,44061,43801,43948,646990705
2007-05-08,43917,43917,43353,43630,1596579444
2007-05-09,43838,43992,43681,43855,1211245111
2007-05-10,43984,44020,43433,43433,1178348194
2007-05-11,43257,43625,43061,43590,1481810255
2007-05-14,43947,43947,43538,43629,1300775022
2007-05-15,43534,44022,43502,44022,1758371180
2007-05-16,43958,44015,43768,43802,1329163444
2007-05-17,43947,44003,43846,43964,1407669526
2007-05-18,44054,44364,44024,44364,943817555
2007-05-21,43744,43744,43475,43495,1521910140
2007-05-22,43598,43623,43116,43328,1405412491
2007-05-23,43316,43645,43316,43567,1098475767
2007-05-24,43372,43447,42940,42940,1266279304
2007-05-25,42835,43055,42748,43019,1277999281
2007-05-28,43073,43217,42923,43166,443874918
2007-05-29,43216,43226,42949,42966,1119241728
2007-05-30,42740,42964,42458,42964,1121767916
2007-05-31,43252,43308,43040,43079,928600815
2007-06-01,43183,43243,42934,43010,1087600657
2007-06-04,42959,43056,42477,42726,1055156991
2007-06-05,42829,43076,42807,42931,1106364746
2007-06-06,42915,43021,42274,42307,1074244875
2007-06-07,42532,42532,41878,41926,1409241157
2007-06-08,41764,41949,41520,41712,1471265123
2007-06-11,42054,42054,41734,41874,1010335012
2007-06-12,41804,41960,41527,41683,1649746796
2007-06-13,41529,42005,41448,41930,1443670272
2007-06-14,42272,42631,42220,42597,1137747410
2007-06-15,42768,43120,42668,43099,1637701402
2007-06-18,42851,42936,42630,42719,861888817
2007-06-19,42771,42962,42754,42845,927283332
2007-06-20,43015,43082,42719,42769,954845946
2007-06-21,42529,42706,42195,42407,1038999481
2007-06-22,42483,42559,42151,42154,862176523
2007-06-25,41922,42161,41767,42114,922664439
2007-06-26,41892,41902,41584,41624,1054459727
2007-06-27,41506,41507,41269,41439,942244403
2007-06-28,41750,41857,41640,41704,719183444
2007-06-29,41820,41986,41639,41954,659466897
2007-07-02,41842,42040,41709,41987,591756195
2007-07-03,42183,42409,42183,42372,616330345
2007-07-04,42449,42522,42391,42408,496683500
2007-07-05,42523,42523,41961,42043,690006975
2007-07-06,42022,42337,42022,42279,586834339
2007-07-09,42407,42552,42368,42545,655339881
2007-07-10,42550,42735,42003,42039,947629292
2007-07-11,41773,41891,41531,41795,934818813
2007-07-12,41915,42140,41671,42140,711519419
2007-07-13,42472,42506,42167,42293,711694596
2007-07-16,42321,42428,42224,42367,585844707
2007-07-17,42269,42293,41911,42106,771750448
2007-07-18,41808,42118,41685,41755,750511568
2007-07-19,41982,42164,41861,42121,765316113
2007-07-20,42118,42226,41473,41473,907596518
2007-07-23,41517,41757,41320,41757,712038007
2007-07-24,41659,41761,40966,40966,886863910
2007-07-25,40703,41045,40286,40503,1034526671
2007-07-26,40710,40791,39671,39671,1222004045
2007-07-27,39360,40039,39360,39581,1261251155
2007-07-30,39686,39834,39394,39539,1035267324
2007-07-31,39877,40266,39852,40221,1074425122
2007-08-01,39416,39774,39168,39401,1107541924
2007-08-02,39718,39785,39451,39710,983419380
2007-08-03,39817,39915,39267,39399,839345583
2007-08-06,38994,39400,38971,39116,789316729
2007-08-07,39542,39862,39427,39862,808805150
2007-08-08,40075,40670,39971,40645,1026952363
2007-08-09,40474,40528,39893,40056,1169501516
2007-08-10,39459,39728,38739,38994,1534186166
2007-08-13,39390,39644,39154,39573,827635844
2007-08-14,39262,39816,39136,39247,857525747
2007-08-16,38345,38723,37921,37921,1383024412
2007-08-17,37631,39138,37568,38712,1564779110
2007-08-20,39077,39146,38875,38909,842144067
2007-08-21,39015,39153,38675,38953,847906482
2007-08-22,39082,39644,39082,39590,913727638
2007-08-23,39882,39970,39644,39709,774545283
2007-08-24,39509,40083,39509,39954,628510367
2007-08-27,40088,40100,39850,39936,476333890
2007-08-28,39873,39920,39114,39158,857066969
2007-08-29,38934,39580,38862,39492,1159051577
2007-08-30,39778,39888,39304,39842,864077423
2007-08-31,40076,40324,39903,40187,850610636
2007-09-03,40286,40315,40116,40281,429787708
2007-09-04,40236,40359,39978,40324,787367015
2007-09-05,40210,40210,39309,39347,1007869041
2007-09-06,39549,39661,38996,39435,1020212481
2007-09-07,39304,39486,38494,38494,1339580741
2007-09-10,38583,38910,38251,38407,1072523409
2007-09-11,38706,38931,38543,38854,923905687
2007-09-12,38886,39061,38603,39004,943848374
2007-09-13,38961,39431,38694,39370,954920356
2007-09-14,39215,39277,38755,39058,925246182
2007-09-17,38763,38909,38420,38684,783996314
2007-09-18,38474,39436,38474,39381,946796286
2007-09-19,40222,40422,39980,40294,1295752652
2007-09-20,40046,40150,39872,39980,869146325
2007-09-21,39930,40161,39912,39970,1012265211
2007-09-24,39891,40187,39875,40019,685685772
2007-09-25,39811,39920,39503,39731,855516424
2007-09-26,39898,40184,39891,40071,777991763
2007-09-27,40363,40375,40004,40059,861172596
2007-09-28,40040,40040,39682,39889,1038091051
2007-10-01,39789,40437,39751,40417,842571063
2007-10-02,40605,40675,40349,40441,1031612111
2007-10-03,40452,40492,40263,40423,937248289
2007-10-04,40278,40669,40228,40577,821473855
2007-10-05,40645,40870,40548,40800,823225784
2007-10-08,40877,40892,40668,40681,601106660
2007-10-09,40687,41158,40632,41074,947782472
2007-10-10,41128,41135,40810,40913,731051938
2007-10-11,40951,41157,40937,41024,955386686
2007-10-12,40755,41106,40597,41106,1080585842
2007-10-15,40990,41041,40530,40547,1014567764
2007-10-16,40422,40456,40170,40414,1152770927
2007-10-17,40425,40528,40160,40259,901247745
2007-10-18,40043,40259,39748,39903,863089109
2007-10-19,39744,40132,39744,39888,831773556
2007-10-22,39186,39356,38998,39242,851399848
2007-10-23,39477,39602,39395,39423,1016246551
2007-10-24,39405,39650,39163,39280,1048093010
2007-10-25,39512,40019,39455,39775,1395196831
2007-10-26,39911,40099,39517,40020,1113085468
2007-10-29,40300,40398,40053,40165,856892197
2007-10-30,40107,40238,40034,40163,836794557
2007-10-31,40186,40512,40129,40512,837066295
2007-11-01,40544,40611,39548,39712,924611061
2007-11-02,39451,39860,39438,39706,917611048
2007-11-05,39408,39599,39283,39455,728800276
2007-11-06,39635,39728,39329,39426,1068815177
2007-11-07,39592,39693,39072,39281,1123495060
2007-11-08,38794,38946,38528,38546,1240234693
2007-11-09,38631,38697,37655,37845,1777092692
2007-11-12,37544,38208,37544,38187,1430934506
2007-11-13,37979,38429,37818,38410,1375822256
2007-11-14,38897,38897,38427,38586,1470819272
2007-11-15,38586,38632,38333,38448,1075042907
2007-11-16,38369,38684,38272,38535,1017485061
2007-11-19,38493,38600,37488,37612,1131288542
2007-11-20,37883,38017,37452,37938,1182021249
2007-11-21,37541,37725,37184,37358,1264979561
2007-11-22,37496,37565,37225,37365,745199161
2007-11-23,37417,38029,37417,38012,1028475031
2007-11-26,38269,38388,37672,37736,1068284879
2007-11-27,37506,37865,37355,37712,1118633574
2007-11-28,37870,38513,37430,38487,1127421352
2007-11-29,38676,38814,38286,38599,1045718886
2007-11-30,38673,39066,38640,38975,939567974
2007-12-03,38828,39068,38725,38820,755918710
2007-12-04,38763,38763,38374,38489,888283884
2007-12-05,38696,39153,38650,39125,1047517195
2007-12-06,39249,39395,38913,39170,996008961
2007-12-07,39311,39435,39232,39388,687771482
2007-12-10,39179,39676,39179,39571,819454649
2007-12-11,39634,39634,39259,39425,827200180
2007-12-12,39019,39858,38945,39464,988357000
2007-12-13,39165,39221,38792,38818,973119375
2007-12-14,39004,39004,38608,38870,799941086
2007-12-17,38472,38524,38200,38246,825153652
2007-12-18,38179,38637,38179,38248,817863602
2007-12-19,38106,38370,37992,37992,1126399583
2007-12-20,38114,38196,37858,37866,1048892055
2007-12-21,38129,38408,38084,38182,1167480585
2007-12-27,38379,38439,38197,38343,443007240
2007-12-28,38239,38563,38204,38554,399424101
2008-01-02,38447,38544,38014,38035,542053112
2008-01-03,38061,38142,37806,38063,740704403
2008-01-04,38002,38238,37355,37450,890883063
2008-01-07,37394,37649,37277,37601,952280931
2008-01-08,37718,37793,37464,37571,1104758038
2008-01-09,37399,37483,37216,37321,1105713608
2008-01-10,37415,37569,37240,37293,1005895554
2008-01-11,37289,37488,37126,37364,1010309364
2008-01-14,37351,37795,37319,37547,840171443
2008-01-15,37479,37540,36682,36682,998941667
2008-01-16,36513,36918,36416,36632,1280758838
2008-01-17,36817,36917,36221,36238,1028471179
2008-01-18,36217,36595,35704,35753,1555128217
2008-01-21,35406,35406,33883,33903,1739591074
2008-01-22,32327,34510,32140,34302,2007865830
2008-01-23,34783,34783,32563,32940,1710372889
2008-01-24,33993,34319,33845,34237,972802944
2008-01-25,34712,34875,34197,34197,854453568
2008-01-28,33616,34234,33616,34234,701883008
2008-01-29,34489,34762,34260,34565,772615616
2008-01-30,34380,34471,34178,34274,624973696
2008-01-31,34279,34404,33597,34230,887938560
2008-02-01,34462,34805,34297,34615,850061568
2008-02-04,34868,34930,34636,34767,558653312
2008-02-05,34715,34751,33636,33675,751847680
2008-02-06,33421,33988,33421,33856,696967232
2008-02-07,33728,33758,33055,33227,721348544
2008-02-08,33479,33610,32903,33053,634381248
2008-02-11,32771,33094,32540,32764,783523648
2008-02-12,33068,33778,32690,33778,1047840128
2008-02-13,33551,34138,33453,34014,863430336
2008-02-14,34284,34429,34065,34123,853627456
2008-02-15,34224,34321,33421,33568,1022547200
2008-02-18,33828,34017,33703,33960,559020608
2008-02-19,33828,34426,33579,34120,667979584
2008-02-20,33824,33988,33564,33816,640963776
2008-02-21,34059,34348,33842,33877,641117696
2008-02-22,33877,33952,33237,33428,643196288
2008-02-25,33789,34039,33590,33931,586198528
2008-02-26,34087,34442,33996,34433,643003712
2008-02-27,34570,34593,34098,34532,657936192
2008-02-28,34368,34557,33977,34082,644342400
2008-02-29,33894,34053,33367,33587,752695808
2008-03-03,33133,33326,33047,33173,641164224
2008-03-04,33190,33382,32504,32648,727694656
2008-03-05,32905,33444,32854,33443,659569216
2008-03-06,33386,33386,32746,32819,633092544
2008-03-07,32575,32626,32038,32179,1210080000
2008-03-10,32096,32294,31642,31811,848034624
2008-03-11,31891,32685,31841,32475,1014947776
2008-03-12,32914,32923,32387,32518,891476992
2008-03-13,32086,32193,31312,31977,1323537280
2008-03-14,31889,32454,31354,31659,1008321408
2008-03-17,30683,31129,30528,30586,1018671296
2008-03-18,31029,31484,30929,31437,915285760
2008-03-19,31725,31736,30701,30873,2107880448
2008-03-20,30495,30654,30062,30371,1896016896
2008-03-25,31417,31453,31121,31453,1222567936
2008-03-26,31312,31420,31067,31281,947069760
2008-03-27,31201,31880,31201,31669,960200896
2008-03-28,31702,31758,31537,31696,719719936
2008-03-31,31430,31697,31262,31616,701816896
2008-04-01,31485,32517,31485,32513,1025349120
2008-04-02,32764,33311,32513,33140,1427649024
2008-04-03,33225,33273,32811,33103,1174777216
2008-04-04,33198,33524,33057,33346,1032332800
2008-04-07,33596,33721,33432,33617,831664704
2008-04-08,33389,33695,33324,33672,911524736
2008-04-09,33538,33823,33454,33640,1043630848
2008-04-10,33612,33617,33106,33522,1045590208
2008-04-11,33716,33777,32991,33178,1004273600
2008-04-14,32838,32955,32712,32803,730599040
2008-04-15,33076,33081,32565,32735,970395264
2008-04-16,33026,33285,32753,33256,1012521920
2008-04-17,33362,33446,32939,33162,752449600
2008-04-18,33440,33952,33369,33881,849983232
2008-04-21,33804,33924,33532,33663,680758144
2008-04-22,33546,33771,33393,33491,894049728
2008-04-23,33538,33688,32943,33427,1216605312
2008-04-24,33390,33710,33111,33589,1115792640
2008-04-25,33699,34160,33699,34013,745150336
2008-04-28,34117,34185,33893,33948,696200064
2008-04-29,33844,33994,33710,33841,674368384
2008-04-30,33835,34033,33701,33954,889863296
2008-05-02,34349,34620,34170,34527,948772736
2008-05-05,34504,34592,34373,34495,440256352
